Date,Open,High,Low,Close,Adj Close,Volume
2017-02-15,204.210007,207.600006,203.839996,206.740005,200.063980,413400
2017-02-16,206.949997,207.130005,204.470001,206.809998,200.131714,497700
2017-02-17,206.490005,207.220001,205.279999,207.139999,200.451065,1076800
2017-02-21,207.619995,207.869995,205.970001,207.380005,200.683334,497000
2017-02-22,206.649994,208.970001,206.649994,207.869995,201.157471,402300
2017-02-23,209.830002,210.169998,207.330002,209.449997,202.686462,557100
2017-02-24,209.220001,210.000000,208.460007,209.910004,203.131638,624900
2017-02-27,209.830002,210.559998,208.729996,210.039993,203.257431,845000
2017-02-28,210.039993,211.990005,208.339996,209.199997,202.444550,645300
2017-03-01,211.679993,213.330002,210.669998,212.960007,206.083145,506000
2017-03-02,212.830002,213.389999,211.589996,212.779999,205.908936,342400
2017-03-03,211.429993,213.050003,211.270004,212.850006,205.976624,290900
2017-03-06,211.929993,213.240005,211.229996,212.330002,205.473465,281900
2017-03-07,211.860001,212.960007,211.320007,211.750000,204.912170,598300
2017-03-08,211.199997,211.869995,210.050003,210.279999,203.489716,637300
2017-03-09,210.520004,211.690002,210.119995,210.619995,203.818665,443700
2017-03-10,210.830002,212.550003,209.770004,211.369995,204.544495,369200
2017-03-13,211.009995,211.740005,210.089996,211.160004,204.341263,699300
2017-03-14,210.490005,211.539993,209.889999,211.300003,204.476761,453300
2017-03-15,211.500000,214.410004,211.139999,213.929993,207.021759,526600
2017-03-16,213.679993,214.440002,210.720001,210.949997,204.138031,627600
2017-03-17,211.160004,211.669998,209.990005,210.940002,204.128342,742000
2017-03-20,211.059998,211.330002,210.020004,210.229996,203.441284,279000
2017-03-21,211.210007,211.210007,207.979996,208.000000,201.283279,491800
2017-03-22,208.669998,209.529999,207.440002,208.690002,201.951019,340700
2017-03-23,208.830002,209.029999,207.009995,207.460007,200.760742,673400
2017-03-24,206.509995,207.740005,205.580002,206.500000,199.831696,607700
2017-03-27,204.440002,205.389999,203.500000,204.990005,198.370499,706700
2017-03-28,204.429993,208.699997,204.300003,207.360001,200.663971,491700
2017-03-29,206.889999,208.190002,206.649994,207.529999,200.828491,315500
2017-03-30,207.289993,209.009995,207.199997,208.929993,202.183243,396800
2017-03-31,208.250000,209.080002,206.449997,206.490005,199.822052,729700
2017-04-03,207.130005,207.130005,204.619995,206.050003,199.396271,608800
2017-04-04,206.320007,207.100006,205.460007,206.830002,200.151062,372400
2017-04-05,207.179993,209.449997,206.440002,207.080002,200.732697,653000
2017-04-06,207.229996,208.750000,205.720001,208.110001,201.731155,428200
2017-04-07,208.020004,208.839996,206.970001,208.210007,201.828049,416400
2017-04-10,208.210007,210.649994,207.639999,208.899994,202.496872,352400
2017-04-11,207.850006,209.380005,204.990005,206.949997,200.606674,514400
2017-04-12,205.800003,206.740005,204.880005,205.470001,199.172043,397000
2017-04-13,204.809998,206.380005,204.770004,205.009995,198.726135,300400
2017-04-17,205.899994,207.440002,205.199997,207.440002,201.081711,368700
2017-04-18,206.649994,207.750000,206.649994,207.139999,200.790848,357500
2017-04-19,208.330002,208.580002,206.160004,206.600006,200.267410,416300
2017-04-20,207.399994,209.800003,206.990005,208.839996,202.438751,262100
2017-04-21,209.309998,210.369995,208.550003,209.750000,203.320862,495900
2017-04-24,212.000000,214.250000,212.000000,213.729996,207.178818,744800
2017-04-25,214.490005,217.139999,214.000000,216.360001,209.728241,613500
2017-04-26,216.059998,216.990005,214.979996,215.389999,208.787979,579600
2017-04-27,215.720001,217.880005,215.000000,217.630005,210.959351,709700
2017-04-28,218.000000,225.570007,217.580002,218.699997,211.996536,1041700
2017-05-01,218.729996,219.570007,216.250000,216.779999,210.135330,494100
2017-05-02,217.509995,218.389999,216.250000,217.229996,210.571579,556400
2017-05-03,216.399994,217.110001,215.160004,216.750000,210.106277,458500
2017-05-04,217.070007,218.449997,216.500000,218.220001,211.531250,499500
2017-05-05,218.710007,220.929993,217.889999,220.899994,214.129105,530300
2017-05-08,220.520004,222.070007,220.380005,220.889999,214.119385,434800
2017-05-09,221.070007,222.389999,221.020004,221.899994,215.098450,353200
2017-05-10,221.720001,222.889999,220.809998,222.619995,215.796387,405700
2017-05-11,221.919998,222.940002,220.509995,222.789993,215.961121,375100
2017-05-12,221.860001,222.699997,220.710007,221.479996,214.691315,474500
2017-05-15,221.630005,222.850006,221.449997,222.399994,215.583099,552100
2017-05-16,222.850006,224.320007,221.800003,224.190002,217.318268,349800
2017-05-17,224.190002,224.190002,219.710007,219.710007,212.975555,514100
2017-05-18,219.850006,220.410004,216.800003,219.350006,212.626587,544700
2017-05-19,219.820007,222.589996,219.410004,221.570007,214.778549,421600
2017-05-22,222.490005,223.660004,221.570007,223.460007,216.610641,404200
2017-05-23,223.869995,225.399994,222.869995,224.809998,217.919266,334900
2017-05-24,224.800003,225.800003,224.119995,225.179993,218.277863,263700
2017-05-25,226.000000,227.449997,225.490005,226.750000,219.799789,262100
2017-05-26,225.970001,228.039993,225.770004,227.080002,220.119659,319500
2017-05-30,226.220001,228.210007,226.020004,227.699997,220.720642,289900
2017-05-31,228.589996,230.119995,227.199997,227.199997,220.235992,858000
2017-06-01,228.160004,230.470001,227.009995,229.669998,222.630219,434500
2017-06-02,230.339996,232.869995,230.050003,231.199997,224.113358,384500
2017-06-05,230.830002,231.679993,230.279999,230.360001,223.299088,397400
2017-06-06,230.000000,230.000000,228.279999,228.360001,221.360428,414700
2017-06-07,228.830002,230.199997,227.880005,228.880005,221.864502,329700
2017-06-08,228.880005,229.610001,226.820007,228.449997,221.447662,509100
2017-06-09,228.649994,230.149994,227.220001,228.839996,221.825699,432300
2017-06-12,229.190002,229.619995,227.139999,227.139999,220.177841,474500
2017-06-13,227.339996,228.610001,226.639999,228.429993,221.428268,351900
2017-06-14,229.279999,229.410004,227.770004,228.839996,221.825699,304500
2017-06-15,227.360001,230.940002,226.899994,230.729996,223.657761,401900
2017-06-16,231.380005,233.100006,230.059998,232.199997,225.082718,697600
2017-06-19,232.600006,235.500000,232.330002,235.250000,228.039200,434200
2017-06-20,234.410004,235.139999,232.470001,232.949997,225.809723,280100
2017-06-21,232.889999,233.240005,231.000000,232.669998,225.538300,391700
2017-06-22,232.580002,233.789993,232.250000,232.410004,225.286301,274400
2017-06-23,232.770004,233.250000,231.149994,231.509995,224.413864,1180500
2017-06-26,232.550003,233.660004,231.460007,232.589996,225.460739,370200
2017-06-27,232.169998,232.850006,229.949997,230.119995,223.066483,229000
2017-06-28,231.449997,233.190002,230.759995,232.300003,225.179703,296400
2017-06-29,232.139999,232.529999,228.399994,229.910004,222.862915,434000
2017-06-30,230.610001,232.619995,230.399994,231.529999,224.433258,315900
2017-07-03,233.080002,233.809998,230.929993,232.339996,225.218399,179900
2017-07-05,232.649994,236.509995,231.669998,235.270004,228.402695,395800
2017-07-06,234.630005,235.699997,232.479996,233.149994,226.344559,511200
2017-07-07,233.449997,236.169998,233.449997,234.449997,227.606598,312700
2017-07-10,233.690002,237.190002,233.649994,234.740005,227.888153,443600
2017-07-11,234.710007,235.889999,233.300003,235.270004,228.402695,358500
2017-07-12,236.809998,238.490005,236.500000,237.660004,230.722916,394600
2017-07-13,237.539993,237.539993,235.500000,236.399994,229.499695,402200
2017-07-14,236.839996,238.169998,234.660004,235.809998,228.926895,461400
2017-07-17,235.619995,236.759995,234.830002,236.539993,229.635590,218000
2017-07-18,235.889999,236.149994,233.449997,233.949997,227.121231,378100
2017-07-19,234.199997,236.139999,232.789993,236.059998,229.169601,402600
2017-07-20,236.220001,236.470001,234.449997,234.850006,227.994934,262900
2017-07-21,233.279999,234.869995,231.550003,234.770004,227.917282,285900
2017-07-24,234.869995,236.070007,233.990005,235.020004,228.160004,256700
2017-07-25,235.889999,236.479996,232.929993,233.419998,226.606705,288900
2017-07-26,233.899994,234.830002,233.220001,233.759995,226.936722,255700
2017-07-27,234.330002,234.429993,230.759995,231.960007,225.189346,305300
2017-07-28,231.889999,232.619995,228.830002,232.339996,225.558212,474000
2017-07-31,226.809998,233.899994,226.809998,232.460007,225.674698,732200
2017-08-01,233.679993,236.910004,232.320007,236.470001,229.567612,522700
2017-08-02,236.250000,237.119995,234.820007,235.759995,228.878403,490700
2017-08-03,235.899994,236.710007,233.600006,236.389999,229.490021,311100
2017-08-04,236.839996,237.830002,236.039993,236.660004,229.752136,260800
2017-08-07,236.360001,236.910004,234.729996,236.460007,229.557938,226900
2017-08-08,235.889999,237.199997,235.520004,235.979996,229.091934,263000
2017-08-09,236.029999,236.029999,234.000000,234.509995,227.664886,205400
2017-08-10,233.679993,234.009995,229.119995,229.160004,222.471039,602600
2017-08-11,230.250000,230.619995,228.750000,229.539993,222.839890,388200
2017-08-14,231.190002,234.339996,229.690002,233.960007,227.130936,449400
2017-08-15,234.029999,235.399994,231.669998,233.330002,226.519333,354800
2017-08-16,233.589996,234.270004,232.399994,233.100006,226.296036,376100
2017-08-17,232.720001,232.779999,229.300003,229.300003,222.606949,290000
2017-08-18,228.850006,229.449997,227.509995,228.199997,221.539047,404200
2017-08-21,228.250000,229.070007,227.309998,227.789993,221.141022,323000
2017-08-22,228.460007,232.960007,228.460007,232.500000,225.713562,325600
2017-08-23,230.679993,231.720001,229.990005,231.039993,224.296188,315900
2017-08-24,231.559998,232.259995,228.660004,229.029999,222.344833,282400
2017-08-25,229.589996,231.289993,229.589996,230.759995,224.024307,247200
2017-08-28,231.410004,231.929993,229.820007,230.000000,223.286514,346200
2017-08-29,229.000000,229.770004,227.929993,229.470001,222.771988,282500
2017-08-30,229.619995,231.720001,229.210007,231.630005,224.868942,349100
2017-08-31,232.259995,232.369995,230.119995,230.660004,223.927231,425900
2017-09-01,231.199997,231.699997,229.429993,230.089996,223.373886,293900
2017-09-05,228.720001,229.910004,227.460007,229.009995,222.325378,320500
2017-09-06,229.990005,230.410004,228.679993,229.589996,222.888474,298900
2017-09-07,229.630005,230.740005,228.070007,229.960007,223.247696,267300
2017-09-08,229.580002,234.550003,229.139999,234.380005,227.538651,348100
2017-09-11,235.600006,237.240005,234.410004,236.820007,229.907486,297700
2017-09-12,237.229996,238.410004,236.380005,237.369995,230.441422,152100
2017-09-13,237.149994,237.240005,234.779999,235.580002,228.703644,271400
2017-09-14,235.070007,236.500000,234.910004,236.410004,229.509384,241400
2017-09-15,235.789993,238.100006,235.279999,237.830002,230.887955,409100
2017-09-18,238.449997,239.339996,237.020004,237.809998,230.868591,375800
2017-09-19,237.850006,239.270004,236.990005,238.600006,231.635468,241700
2017-09-20,241.649994,247.300003,240.190002,246.220001,239.033081,801700
2017-09-21,246.149994,247.490005,244.220001,246.559998,239.363144,398700
2017-09-22,246.089996,247.539993,245.440002,246.160004,238.974869,319200
2017-09-25,246.210007,246.600006,242.860001,244.259995,237.130264,310000
2017-09-26,244.759995,245.679993,242.750000,243.410004,236.305130,263000
2017-09-27,244.050003,244.919998,240.339996,241.029999,233.994507,370400
2017-09-28,240.419998,241.729996,240.039993,241.710007,234.654678,391200
2017-09-29,241.369995,243.830002,240.850006,243.399994,236.295395,305800
2017-10-02,243.449997,247.910004,243.449997,247.800003,240.566925,343500
2017-10-03,248.559998,249.940002,247.449997,249.860001,242.566849,341700
2017-10-04,249.860001,251.100006,249.160004,249.660004,242.372650,255700
2017-10-05,249.759995,251.529999,248.990005,251.020004,244.035080,265700
2017-10-06,251.100006,252.169998,250.160004,251.990005,244.978104,206300
2017-10-09,252.460007,252.559998,250.580002,251.259995,244.268372,587200
2017-10-10,251.699997,252.490005,250.759995,251.759995,244.754456,493400
2017-10-11,251.809998,251.929993,249.039993,249.910004,242.955917,424000
2017-10-12,249.169998,252.250000,249.100006,252.050003,245.036407,296000
2017-10-13,252.199997,253.160004,249.490005,250.100006,243.140640,368800
2017-10-16,250.190002,251.869995,249.240005,251.770004,244.764206,187800
2017-10-17,251.399994,252.070007,250.369995,250.699997,243.723984,511900
2017-10-18,251.029999,251.389999,249.240005,250.229996,243.267044,228800
2017-10-19,249.720001,251.960007,248.929993,251.960007,244.948883,299600
2017-10-20,252.860001,254.820007,252.179993,254.820007,247.729355,223900
2017-10-23,255.910004,256.059998,253.470001,253.740005,246.679367,240300
2017-10-24,255.000000,255.660004,253.600006,254.830002,247.739059,253200
2017-10-25,254.679993,256.000000,253.699997,255.160004,248.059875,295400
2017-10-26,256.390015,257.760010,255.229996,257.519989,250.354187,273200
2017-10-27,257.130005,257.820007,254.419998,257.570007,250.402847,396500
2017-10-30,252.350006,258.809998,248.029999,257.049988,249.897263,565000
2017-10-31,257.709991,261.070007,256.600006,258.170013,250.986115,453700
2017-11-01,259.329987,260.220001,257.100006,258.209991,251.024963,361700
2017-11-02,258.059998,258.760010,255.850006,256.679993,249.537598,335600
2017-11-03,256.950012,259.250000,256.119995,258.059998,250.879181,363500
2017-11-06,257.890015,259.649994,256.630005,258.200012,251.015289,236700
2017-11-07,258.790009,261.369995,257.730011,260.350006,253.105469,357800
2017-11-08,260.109985,260.369995,258.709991,259.260010,252.045776,355500
2017-11-09,257.970001,259.420013,255.789993,257.829987,250.655594,597800
2017-11-10,257.649994,259.630005,255.940002,258.200012,251.015289,408900
2017-11-13,257.299988,257.649994,254.949997,256.040009,248.915421,443800
2017-11-14,256.079987,257.980011,254.220001,256.600006,249.459824,299000
2017-11-15,255.789993,257.010010,253.850006,255.389999,248.283463,336000
2017-11-16,256.220001,257.549988,255.070007,256.500000,249.362579,320700
2017-11-17,255.130005,257.579987,254.529999,256.339996,249.207047,345300
2017-11-20,256.309998,259.380005,256.269989,258.109985,250.927750,207200
2017-11-21,258.399994,261.579987,257.940002,260.480011,253.231857,357300
2017-11-22,260.600006,261.880005,259.799988,260.579987,253.329025,251800
2017-11-24,261.109985,261.829987,259.760010,260.359985,253.115128,100700
2017-11-27,261.059998,262.839996,259.959991,260.630005,253.377625,331500
2017-11-28,261.149994,265.329987,259.519989,265.040009,257.664948,447500
2017-11-29,265.359985,265.679993,261.959991,262.239990,254.942932,398700
2017-11-30,262.799988,267.829987,262.269989,267.209991,259.774567,421000
2017-12-01,265.679993,266.299988,257.320007,260.600006,253.348450,496300
2017-12-04,263.529999,264.630005,261.720001,261.869995,254.583099,552900
2017-12-05,262.459991,262.459991,257.869995,258.200012,251.015289,348900
2017-12-06,258.380005,260.279999,257.880005,258.910004,251.705551,302900
2017-12-07,259.160004,261.380005,258.709991,260.480011,253.231857,432500
2017-12-08,261.989990,261.989990,258.850006,260.579987,253.329025,269900
2017-12-11,261.000000,261.000000,255.669998,256.459991,249.323685,649800
2017-12-12,256.140015,257.470001,254.449997,255.419998,248.312653,699900
2017-12-13,255.139999,257.480011,253.500000,255.899994,248.779266,447400
2017-12-14,255.889999,256.230011,252.229996,252.380005,245.357239,359400
2017-12-15,253.029999,254.559998,252.369995,252.619995,245.590576,909600
2017-12-18,254.080002,262.570007,253.050003,261.320007,254.048462,997300
2017-12-19,261.109985,261.600006,259.140015,259.140015,251.929138,493000
2017-12-20,259.410004,260.489990,258.500000,258.980011,251.773575,553400
2017-12-21,259.070007,259.839996,256.239990,258.380005,251.190277,210300
2017-12-22,259.029999,259.839996,258.100006,259.529999,252.308243,310700
2017-12-26,260.010010,262.000000,259.450012,260.720001,253.465149,277900
2017-12-27,260.730011,262.200012,259.940002,260.609985,253.358185,282600
